_id,cve_entidad,entidad,cve_municipio,municipio,cve_localidad,localidad,institucion,nombre_institucion,escuela,nombre_escuela,cv_control,control,cv_subcontrol,c_subcontrol,domicilio,modalidad,escuelas_tec_esc,alumnos_tec_esc,tec_hom_esc,tec_muj_esc,ni_tec_total_esc,ni_tec_hom_esc,ni_tec_muj_esc,egre_tec_total_esc,egre_tec_hom_esc,egre_tec_muj_esc,titu_tec_total_esc,titu_tec_hom_esc,titu_tec_muj_esc,doc_tec_total_esc,doc_tec_hombres_esc,doc_tec_mujeres_esc,esc_lic_esc,alumnos_lic_esc,lic_hom_esc,lic_muj_esc,ni_lic_total_esc,ni_lic_hom_esc,ni_lic_muj_esc,egre_lic_total_esc,egre_lic_hom_esc,egre_lic_muj_esc,titu_lic_total_esc,titu_lic_hom_esc,titu_lic_muj_esc,doc_lic_total_esc,doc_lic_hombres_esc,doc_lic_mujeres_esc,esc_normal_esc,alumnos_lic_esc_normal,normal_hom_esc,normal_muj_esc,ni_normal_total_esc,ni_normal_hom_esc,ni_normal_muj_esc,egre_normal_total_esc,egre_normal_hom_esc,egre_normal_muj_esc,titu_normal_total_esc,titu_normal_hom_esc,titu_normal_muj_esc,doc_normal_total_esc,doc_normal_hombres_esc,doc_normal_mujeres_esc,esc_pos_esc,alum_pos_esc,pos_hombres_esc,pos_mujeres_esc,ni_pos_totales_esc,ni_pos_hombres_esc,ni_pos_mujeres_esc,egre_pos_total_esc,egre_pos_hombres_esc,egre_pos_mujeres_esc,titu_pos_total_esc,titu_pos_hombres_esc,titu_pos_mujeres_esc,doc_pos_total_esc,doc_pos_hombres_esc,doc_pos_mujeres_esc,fn_domicilio,entidad_etq
39,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0037B,INSTITUTO UNIVERSITARIO DEL CENTRO DE MEXICO CAMPUS AGUASCALIENTES,01PSU0041L,INSTITUTO UNIVERSITARIO DEL CENTRO DE MEXICO CAMPUS AGUASCALIENTES,2,PRIVADO,1,PRIVADO,AVENIDA ADOLFO LOPEZ MATEOS 407,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,33,6,1,5,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
40,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,1,RINCÓN DE ROMOS,01MSU0037B,INSTITUTO UNIVERSITARIO DEL CENTRO DE MEXICO CAMPUS AGUASCALIENTES,01PSU0058L,"INSTITUTO UNIVERSITARIO DEL CENTRO DE MEXICO, CAMPUS RINCON DE ROMOS",2,PRIVADO,1,PRIVADO,CALLE DR. FRANCISCO GUEL JIMENEZ 203,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
41,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0038A,CENTRO DE ESTUDIOS PSICOANALITICOS MEXICANO DE AGUASCALIENTES A.C.,01PSU0043J,CENTRO DE ESTUDIOS PSICOANALITICOS MEXICANO DE AGUASCALIENTES A.C.,2,PRIVADO,1,PRIVADO,CALLE IGNACIO ALLENDE 323,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,8,6,2,4,11,2,9,0,0,0,5,2,3,,Aguascalientes
42,1,AGUASCALIENTES,1,AGUASCALIENTES,226,HACIENDA NUEVA,01MSU0040P,UNIVERSIDAD DE SANTA FE,01PSU0045H,UNIVERSIDAD DE SANTA FE,2,PRIVADO,1,PRIVADO,CALLE PASEO DEL PARAISO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1019,521,498,594,332,262,0,0,0,0,0,0,53,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,19,54,19,8,11,0,0,0,0,0,0,17,7,10,,Aguascalientes
43,1,AGUASCALIENTES,1,AGUASCALIENTES,106,ARELLANO,01MSU0041O,INSTITUTO DE EDUCACION SUPERIOR AUTOMOTRIZ,01PSU0046G,INSTITUTO DE EDUCACION SUPERIOR AUTOMOTRIZ,2,PRIVADO,1,PRIVADO,CALLE CARRETERA PANAMERICANA SUR KILOMETRO 75 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
44,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0042N,INSTITUTO CIENCIA APLICADA,01PSU0047F,INSTITUTO CIENCIA APLICADA,2,PRIVADO,1,PRIVADO,AVENIDA FRANCISCO I. MADERO 333,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
45,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0043M,UNIVERSIDAD DINAMO DE AMERICA,01PSU0048E,UNIVERSIDAD DINAMO DE AMERICA,2,PRIVADO,1,PRIVADO,BOULEVARD JOSE MARIA CHAVEZ 2315,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498,163,335,13,10,3,54,19,35,35,15,20,26,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
46,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0044L,AISOL MEXICO,01PSU0049D,AISOL MEXICO,2,PRIVADO,1,PRIVADO,BOULEVARD SAN MARCOS 203,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
47,1,AGUASCALIENTES,10,EL LLANO,1,PALO ALTO,01MSU0045K,INSTITUTO TECNOLOGICO EL LLANO AGUASCALIENTES,01DIT0002Z,INSTITUTO TECNOLOGICO EL LLANO AGUASCALIENTES,1,PÚBLICO,1,FEDERAL,CALLE CARRETERA AGUASCALIENTES-SAN LUIS POTOSI KILOMETRO 18 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,978,508,470,253,146,107,132,69,63,118,64,54,39,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,18,12,11,6,5,14,6,8,7,2,5,10,7,3,,Aguascalientes
48,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0046J,CENTRO UNIVERSITARIO DE ESTUDIOS DE LA SALUD DE AGUASCALIENTES,01PSU0050T,CENTRO UNIVERSITARIO DE ESTUDIOS DE LA SALUD DE AGUASCALIENTES,2,PRIVADO,1,PRIVADO,CALLE CORONEL VALENTE ARTEAGA 305,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191,65,126,87,29,58,27,5,22,21,4,17,36,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
49,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0047I,INSTITUTO DE CIENCIAS FORENSES Y CRIMINOLÓGICAS,01PSU0052R,INSTITUTO DE CIENCIAS FORENSES Y CRIMINOLÓGICAS,2,PRIVADO,1,PRIVADO,AVENIDA SIGLO XXI 2304,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,30,27,0,0,0,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,4,0,0,0,4,4,0,,Aguascalientes
50,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0048H,UNIVERSIDAD DE LA CIUDAD DE AGUASCALIENTES,01PSU0053Q,UNIVERSIDAD DE LA CIUDAD DE AGUASCALIENTES,2,PRIVADO,1,PRIVADO,CALLE JESÚS F. CONTRERAS 123,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
51,1,AGUASCALIENTES,5,JESÚS MARÍA,1,JESÚS MARÍA,01MSU0048H,UNIVERSIDAD DE LA CIUDAD DE AGUASCALIENTES,01PSU0064W,UNIVERSIDAD DE LA CIUDAD DE AGUASCALIENTES UNIDAD JESÚS MARÍA,2,PRIVADO,1,PRIVADO,AVENIDA CONSTITUCIÓN 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
52,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0049G,CENTRO UNIVERSITARIO OCTAVIO PAZ,01PSU0054P,CENTRO UNIVERSITARIO OCTAVIO PAZ,2,PRIVADO,1,PRIVADO,CALLE FRANCISCO I. MADERO 441,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,785,182,603,418,103,315,46,11,35,46,11,35,85,39,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
53,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0050W,UNIVERSIDAD TECNOLOGICA DE AGUASCALIENTES,01EUT0001U,UNIVERSIDAD TECNOLOGICA DE AGUASCALIENTES,1,PÚBLICO,2,ESTATAL,BOULEVARD JUAN PABLO II 1302,ESCOLARIZADA,1,2002,1097,905,1078,579,499,723,374,349,98,72,26,283,147,136,1,1393,704,689,0,0,0,660,405,255,599,364,235,98,69,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,9,2,0,0,0,0,0,0,0,0,0,2,1,1,,Aguascalientes
54,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0051V,"CENTRO DE ACTUALIZACIÓN PROFESIONAL DE AGUASCALIENTES, A.C.",01PSU0055O,"CENTRO DE ACTUALIZACIÓN PROFESIONAL DE AGUASCALIENTES, A.C.",2,PRIVADO,1,PRIVADO,CALLE JARDÍN DE LOS CIPRESES 105,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5,10,0,0,0,19,5,14,0,0,0,12,9,3,,Aguascalientes
55,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0052U,TECNOLÓGICO UNIVERSITARIO DE AGUASCALIENTES,01PSU0056N,TECNOLÓGICO UNIVERSITARIO DE AGUASCALIENTES,2,PRIVADO,1,PRIVADO,AVENIDA SIGLO XXI 402,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1770,675,1095,923,369,554,203,72,131,0,0,0,48,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,49,84,66,21,45,40,12,28,0,0,0,32,32,0,,Aguascalientes
56,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0053T,UNIVERSIDAD TECNOLÓGICA METROPOLITANA DE AGUASCALIENTES,01EUT0005Q,UNIVERSIDAD TECNOLÓGICA METROPOLITANA DE AGUASCALIENTES,1,PÚBLICO,2,ESTATAL,AVENIDA GERÓNIMO DE LA CUEVA 0,ESCOLARIZADA,1,664,372,292,301,167,134,68,31,37,0,0,0,42,28,14,1,63,40,23,0,0,0,0,0,0,0,0,0,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
57,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0054S,"ESCUELA BANCARIA Y COMERCIAL, CAMPUS AGUASCALIENTES",01PSU0057M,"ESCUELA BANCARIA Y COMERCIAL, CAMPUS AGUASCALIENTES",2,PRIVADO,1,PRIVADO,AVENIDA GUADALUPE GONZALEZ 1111,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,158,142,57,29,28,60,34,26,0,0,0,97,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
58,1,AGUASCALIENTES,5,JESÚS MARÍA,1,JESÚS MARÍA,01MSU0055R,INSTITUTO DE ESTUDIOS UNIVERSITARIOS OPTIMIS DUOS MUNDI,01PSU0060Z,INSTITUTO DE ESTUDIOS UNIVERSITARIOS OPTIMIS DUOS MUNDI,2,PRIVADO,1,PRIVADO,AVENIDA EUGENIO GARZA SADA 701,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
59,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0056Q,INSTITUTO UNIVERSITARIO LUXX,01PSU0061Z,INSTITUTO UNIVERSITARIO LUXX,2,PRIVADO,1,PRIVADO,CALLE VENUSTIANO CARRANZA 409,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
60,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0057P,CENTRO UNIVERSITARIO CESAN PLANTEL AGUASCALIENTES,01PSU0062Y,CENTRO UNIVERSITARIO CESAN PLANTEL AGUASCALIENTES,2,PRIVADO,1,PRIVADO,AVENIDA AGUASCALIENTES SUR 201,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,10,13,3,1,2,4,1,3,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
61,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,1,RINCÓN DE ROMOS,01MSU0059N,INSTITUTO INTERNACIONAL DE AGUASCALIENTES,01PSU0066U,INSTITUTO INTERNACIONAL DE AGUASCALIENTES,2,PRIVADO,1,PRIVADO,CALLE MANUEL DE VELASCO MARTÍNEZ 101,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
62,1,AGUASCALIENTES,5,JESÚS MARÍA,245,EL LLANO,01MSU0060C,UNIVERSIDAD CUAUHTEMOC PLANTEL AGUASCALIENTES,01PSU0020Z,UNIVERSIDAD CUAUHTEMOC PLANTEL AGUASCALIENTES,2,PRIVADO,1,PRIVADO,CALLE ADOLFO LÓPEZ MATEOS 102,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3039,1356,1683,917,382,535,356,155,201,211,101,110,176,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388,135,253,171,58,113,165,59,106,101,34,67,125,58,67,,Aguascalientes
63,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0061B,INSTITUTO DE ESTUDIOS SUPERIORES KUEPA,01PSU0067T,INSTITUTO DE ESTUDIOS SUPERIORES KUEPA,2,PRIVADO,1,PRIVADO,CALLE SIERRA DEL LAUREL SUR 312,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
64,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0062A,GLOBAL UNIVERSITY,01PSU0068S,GLOBAL UNIVERSITY,2,PRIVADO,1,PRIVADO,AVENIDA INDEPENDENCIA 2134,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195,102,93,175,91,84,0,0,0,0,0,0,63,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
65,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0063Z,INSTITUTO GASTRONÓMICO DE AGUASCALIENTES,01PSU0069R,INSTITUTO GASTRONÓMICO DE AGUASCALIENTES,2,PRIVADO,1,PRIVADO,AVENIDA HÉROE DE NACOZARI SUR 2428,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,3,7,4,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
66,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0065Y,CENTRO DE ESTUDIOS SUPERIORES ALEXANDER HAMILTON,01PSU0073D,CENTRO DE ESTUDIOS SUPERIORES ALEXANDER HAMILTON,2,PRIVADO,1,PRIVADO,CALLE VALLADOLID 309,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
67,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0070J,CENTRO UNIVERSITARIO GALILEA,01PSU0021Y,DIR. DE CIENCIAS ECONOMICO Y ADMINISTRATIVO C. UNIVERSIDAD GALILEA,2,PRIVADO,1,PRIVADO,AVENIDA ESFUERZO NACIONAL 612,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,14,15,14,7,7,21,11,10,22,11,11,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
68,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0070J,CENTRO UNIVERSITARIO GALILEA,01PSU0022X,DIR. DE CIENCIAS HUMANISTICAS Y SOCIALES C. UNIVERSIDAD GALILEA,2,PRIVADO,1,PRIVADO,AVENIDA ESFUERZO NACIONAL 612,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,42,34,46,25,21,39,20,19,39,20,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,16,10,8,4,4,3,2,1,3,2,1,2,1,1,,Aguascalientes
69,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU0007Q,CENTRO DE LAS ARTES Y LA CULTURA,1,PÚBLICO,3,AUTÓNOMO,AVENIDA UNIVERSIDAD 940,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,515,192,323,121,43,78,105,37,68,96,33,63,78,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,13,18,0,0,0,0,0,0,0,0,0,2,1,1,,Aguascalientes
70,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU0008P,CENTRO DE CIENCIAS DE LA INGENIERIA,1,PÚBLICO,3,AUTÓNOMO,AVENIDA MAHATMA GANDHI SUR 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1373,988,385,331,245,86,202,158,44,197,156,41,36,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
71,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU0009O,CENTRO DE CIENCIAS EMPRESARIALES,1,PÚBLICO,3,AUTÓNOMO,AVENIDA MAHATMA GANDHI SUR 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,890,374,516,206,93,113,149,66,83,135,63,72,28,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
72,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU0018W,CENTRO DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,1,PÚBLICO,3,AUTÓNOMO,AVENIDA UNIVERSIDAD 940,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3001,1062,1939,519,193,326,685,234,451,618,203,415,183,118,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,21,19,0,0,0,10,5,5,0,0,0,4,2,2,,Aguascalientes
73,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU0050E,CENTRO DE CIENCIAS SOCIALES Y HUMANIDADES,1,PÚBLICO,3,AUTÓNOMO,AVENIDA UNIVERSIDAD 940,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2494,749,1745,401,128,273,483,163,320,436,130,306,265,132,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,38,48,16,5,11,22,11,11,14,4,10,2,1,1,,Aguascalientes
74,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU0277J,CENTRO DE CIENCIAS BASICAS,1,PÚBLICO,3,AUTÓNOMO,AVENIDA UNIVERSIDAD 940,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2475,1466,1009,538,352,186,383,204,179,381,213,168,250,152,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,60,45,30,20,10,33,16,17,16,9,7,2,1,1,,Aguascalientes
75,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU0290D,CENTRO DE CIENCIAS DE LA SALUD,1,PÚBLICO,3,AUTÓNOMO,AVENIDA UNIVERSIDAD 940,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2416,658,1758,376,118,258,495,168,327,522,154,368,200,94,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554,268,286,20,1,19,93,52,41,14,8,6,2,1,1,,Aguascalientes
76,1,AGUASCALIENTES,5,JESÚS MARÍA,1,JESÚS MARÍA,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU1384Z,CENTRO DE CIENCIAS AGROPECUARIAS,1,PÚBLICO,3,AUTÓNOMO,CALLE JESUS MARIA KILOMETRO 3 DESVIACION POSTA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,690,295,395,127,65,62,133,63,70,143,70,73,35,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,2,1,1,7,3,4,5,3,2,2,1,1,,Aguascalientes
77,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU0215O,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,01USU1387W,CENTRO DE CIENCIAS DEL DISEÑO Y DE LA CONSTRUCION,1,PÚBLICO,3,AUTÓNOMO,AVENIDA UNIVERSIDAD 940,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2086,858,1228,319,130,189,374,176,198,361,177,184,184,116,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,34,12,0,0,0,6,3,3,3,1,2,2,1,1,,Aguascalientes
78,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU9001W,ESCUELA NORMAL SUPERIOR FEDERAL DE AGS. PROFR. JOSÉ SANTOS VALDÉS,01DNL0003A,ESCUELA NORMAL SUPERIOR FEDERAL DE AGS. PROFR. JOSE SANTOS VALDES,1,PÚBLICO,5,FEDERAL TRANSFERIDO,BOULEVARD NAZARIO ORTIZ GARZA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,840,327,513,274,111,163,125,38,87,107,29,78,80,44,36,1,0,0,0,0,0,0,52,16,36,52,16,36,1,0,1,,Aguascalientes
79,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,01MSU9002V,CENTRO REGIONAL DE EDUCACION NORMAL DE AGUASCALIENTES,01DNL0001C,CENTRO REGIONAL DE EDUCACION NORMAL DE AGUASCALIENTES,1,PÚBLICO,5,FEDERAL TRANSFERIDO,AVENIDA DE LOS MAESTROS KILOMETRO 1.9 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,733,87,646,255,36,219,136,19,117,127,19,108,71,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Aguascalientes
